hotel_id;seccion;poi
365;Atracciones turísticas destacadas;"Arco del Triunfo
2,8 km"
365;Atracciones turísticas destacadas;"Casa Batlló
2,8 km"
365;Atracciones turísticas destacadas;"Zoo de Barcelona
3,4 km"
365;Atracciones turísticas destacadas;"Plaza Cataluña
3,5 km"
365;Atracciones turísticas destacadas;"Museo Picasso
3,6 km"
365;Atracciones turísticas destacadas;"Plaza Real
4,4 km"
365;Atracciones turísticas destacadas;"Aquarium de Barcelona
4,7 km"
365;Atracciones turísticas destacadas;"Fuente Mágica de Montjuïc
5 km"
365;Atracciones turísticas destacadas;"Montjuïc
6 km"
365;Playas en la zona;"Platja de la Nova Icària
3,4 km"
365;Playas en la zona;"Platja del Somorrostro
3,9 km"
365;Playas en la zona;"Platja del Bogatell
3,9 km"
365;Playas en la zona;"Playa de la Mar Bella
4,1 km"
365;Playas en la zona;"Platja de la Nova Mar Bella
4,3 km"
365;Transporte público;"MetroSant Pau | Dos de Maig
250 m"
365;Transporte público;"MetroEstación de metro Guinardó - Hospital de Sant Pau
700 m"
365;Transporte público;"TrenEstación de tren del Clot
1,5 km"
365;Transporte público;"TrenLa Sagrera - Meridiana
1,8 km"
365;Transporte público;"AutobúsBarcelona (rda. Universitat, 33)
3,5 km"
365;Transporte público;"Autobúspl. de Catalunya - Bergara
3,6 km"
365;Aeropuertos más cercanos;"Aeropuerto de Barcelona - El Prat
16 km"
365;Aeropuertos más cercanos;"Aeropuerto de Girona - Costa Brava
88 km"
366;¿Qué hay cerca?;"La Nave Talleres Gráficos
150 m"
366;¿Qué hay cerca?;"Casa Codina
450 m"
366;¿Qué hay cerca?;"Park Güell
700 m"
366;¿Qué hay cerca?;"Museo Marítimo
900 m"
366;¿Qué hay cerca?;"Güell Palace
900 m"
366;¿Qué hay cerca?;"Arts Santa Mònica
1 km"
366;¿Qué hay cerca?;"Fundación Joan Miró
1 km"
366;¿Qué hay cerca?;"Plaza Real
1,2 km"
366;¿Qué hay cerca?;"Columnas del Templo de Augusto
1,2 km"
366;¿Qué hay cerca?;"MACBA
1,3 km"
366;Restaurantes y cafeterías;"RestauranteLa Chana
20 m"
366;Restaurantes y cafeterías;"Cafetería/barPasapalo
20 m"
366;Restaurantes y cafeterías;"RestauranteBURGER KING
50 m"
366;Atracciones turísticas destacadas;"Museo de Cera de Barcelona
1,3 km"
366;Atracciones turísticas destacadas;"Fuente Mágica de Montjuïc
1,4 km"
366;Atracciones turísticas destacadas;"Plaza de España
1,5 km"
366;Atracciones turísticas destacadas;"Montjuïc
1,7 km"
366;Atracciones turísticas destacadas;"Castillo de Montjuïc
1,7 km"
366;Atracciones turísticas destacadas;"Plaza Cataluña
1,8 km"
366;Atracciones turísticas destacadas;"Museo Picasso
1,8 km"
366;Atracciones turísticas destacadas;"Aquarium de Barcelona
2,1 km"
366;Atracciones turísticas destacadas;"Casa Batlló
2,4 km"
366;Atracciones turísticas destacadas;"La Pedrera
2,9 km"
366;Playas en la zona;"Platja de la Barceloneta
3 km"
366;Playas en la zona;"Platja de Sant Miquel
3 km"
366;Playas en la zona;"Platja del Somorrostro
3,1 km"
366;Playas en la zona;"Platja de Sant Sebastià
3,1 km"
366;Playas en la zona;"Platja de la Nova Icària
3,7 km"
366;Transporte público;"MetroEstación de metro Paral·lel
300 m"
366;Transporte público;"MetroEstación de metro Poble Sec
500 m"
366;Transporte público;"TrenParc de Montjuïc
1 km"
366;Transporte público;"AutobúsSepúlveda - Urgell
950 m"
366;Transporte público;"AutobúsGran Via - Comte Borrell
1,1 km"
366;Transporte público;"TrenEstación FGC Plaza de Cataluña
1,7 km"
366;Aeropuertos más cercanos;"Aeropuerto de Barcelona - El Prat
11 km"
366;Aeropuertos más cercanos;"Aeropuerto de Girona - Costa Brava
96 km"
367;¿Qué hay cerca?;"Ciutadella Park
250 m"
367;¿Qué hay cerca?;"Memorial als caiguts el 1714
250 m"
367;¿Qué hay cerca?;"Picasso Museum
400 m"
367;¿Qué hay cerca?;"Palau Berenguer Aguilar
400 m"
367;¿Qué hay cerca?;"Chocolate Museum
400 m"
367;¿Qué hay cerca?;"European Museum of Modern Art
450 m"
367;¿Qué hay cerca?;"Museo de Historia de Cataluña
500 m"
367;¿Qué hay cerca?;"Zoo de Barcelona
500 m"
367;¿Qué hay cerca?;"Park Güell - Antonio Gaudì, Barcellona
600 m"
367;¿Qué hay cerca?;"Parque de la Barceloneta
650 m"
367;Restaurantes y cafeterías;"RestauranteTen's
5 m"
367;Restaurantes y cafeterías;"RestauranteClubhaus
6 m"
367;Restaurantes y cafeterías;"RestauranteLulu
20 m"
367;Atracciones turísticas destacadas;"Arco del Triunfo
900 m"
367;Atracciones turísticas destacadas;"Aquarium de Barcelona
1 km"
367;Atracciones turísticas destacadas;"Plaza Real
1,1 km"
367;Atracciones turísticas destacadas;"Plaza Cataluña
1,7 km"
367;Atracciones turísticas destacadas;"Casa Batlló
2,1 km"
367;Atracciones turísticas destacadas;"La Pedrera
2,5 km"
367;Atracciones turísticas destacadas;"Agbar Tower
2,6 km"
367;Atracciones turísticas destacadas;"Montjuïc
3,3 km"
367;Atracciones turísticas destacadas;"Fuente Mágica de Montjuïc
3,5 km"
367;Atracciones turísticas destacadas;"Parque Güell
4,5 km"
367;Playas en la zona;"Platja del Somorrostro
1,1 km"
367;Playas en la zona;"Platja de la Barceloneta
1,2 km"
367;Playas en la zona;"Platja de Sant Miquel
1,2 km"
367;Playas en la zona;"Platja de Sant Sebastià
1,4 km"
367;Playas en la zona;"Platja de la Nova Icària
1,7 km"
367;Transporte público;"TrenBarcelona - Estación de Francia
100 m"
367;Transporte público;"MetroBarceloneta
350 m"
367;Transporte público;"MetroEstación de metro Jaume I
600 m"
367;Transporte público;"TrenEstación de tren de Arc de Triomf
1 km"
367;Transporte público;"Autobúspl. de Catalunya - Bergara
1,7 km"
367;Transporte público;"AutobúsBarcelona (rda. Universitat, 33)
1,7 km"
367;Aeropuertos más cercanos;"Aeropuerto de Barcelona - El Prat
13 km"
367;Aeropuertos más cercanos;"Aeropuerto de Girona - Costa Brava
95 km"
368;¿Qué hay cerca?;"Jardins de la Rambla de Sants
250 m"
368;¿Qué hay cerca?;"Jardins de Ramon Aramon I Serra
950 m"
368;¿Qué hay cerca?;"Jardins pl. Sol de Baix
1 km"
368;¿Qué hay cerca?;"Parque de Joan Miró
1,3 km"
368;¿Qué hay cerca?;"Plaza de España
1,3 km"
368;¿Qué hay cerca?;"CaixaForum Barcelona
1,6 km"
368;¿Qué hay cerca?;"Pabellón alemán de Barcelona
1,6 km"
368;¿Qué hay cerca?;"Fuente Mágica de Montjuïc
1,7 km"
368;¿Qué hay cerca?;"Jardins de Joan Altisent
1,8 km"
368;¿Qué hay cerca?;"Museo del FC Barcelona
2 km"
368;Restaurantes y cafeterías;"Cafetería/barLa Cova
50 m"
368;Restaurantes y cafeterías;"RestauranteSants Beer
50 m"
368;Restaurantes y cafeterías;"RestauranteOzio
150 m"
368;Atracciones turísticas destacadas;"Plaza Europa
2,8 km"
368;Atracciones turísticas destacadas;"La Pedrera
3,3 km"
368;Atracciones turísticas destacadas;"Casa Batlló
3,4 km"
368;Atracciones turísticas destacadas;"Plaza Cataluña
3,5 km"
368;Atracciones turísticas destacadas;"Plaza Real
3,8 km"
368;Atracciones turísticas destacadas;"Montjuïc
3,9 km"
368;Atracciones turísticas destacadas;"Castillo de Montjuïc
3,9 km"
368;Atracciones turísticas destacadas;"Museo Picasso
4,3 km"
368;Atracciones turísticas destacadas;"Aquarium de Barcelona
4,7 km"
368;Atracciones turísticas destacadas;"Parque Güell
5 km"
368;Playas en la zona;"Platja de la Barceloneta
5 km"
368;Playas en la zona;"Platja de Sant Miquel
5 km"
368;Playas en la zona;"Platja del Somorrostro
5 km"
368;Playas en la zona;"Platja de Sant Sebastià
6 km"
368;Playas en la zona;"Platja de la Nova Icària
6 km"
368;Transporte público;"MetroPlaça de Sants
100 m"
368;Transporte público;"MetroPlaça de Sants
250 m"
368;Transporte público;"TrenEstación de tren de Sants
550 m"
368;Transporte público;"Autobúspl. Espanya - Creu Coberta
1,1 km"
368;Transporte público;"Autobúsav. Granvia - Bloc I. Cerdà
1,8 km"
368;Transporte público;"TrenFgc-Ildefons Cerdà
1,9 km"
368;Aeropuertos más cercanos;"Aeropuerto de Barcelona - El Prat
9 km"
368;Aeropuertos más cercanos;"Aeropuerto de Girona - Costa Brava
98 km"
368;Aeropuertos más cercanos;"Aeropuerto de Reus
96 km"
369;¿Qué hay cerca?;"Templo Neoclasico
300 m"
369;¿Qué hay cerca?;"Playcasp
300 m"
369;¿Qué hay cerca?;"Jardins Jaume Perich
450 m"
369;¿Qué hay cerca?;"Arco del Triunfo
750 m"
369;¿Qué hay cerca?;"Casa Calvet
800 m"
369;¿Qué hay cerca?;"Palau de Justícia
950 m"
369;¿Qué hay cerca?;"Parque de la Ciutadella
1,1 km"
369;¿Qué hay cerca?;"Casa Lleó Morera
1,2 km"
369;¿Qué hay cerca?;"Casa Batlló
1,2 km"
369;¿Qué hay cerca?;"Casa Ametller
1,3 km"
369;Restaurantes y cafeterías;"RestauranteLos Platitos
9 m"
369;Restaurantes y cafeterías;"RestauranteCan Vador
40 m"
369;Restaurantes y cafeterías;"RestauranteCasa Marcelino
50 m"
369;Atracciones turísticas destacadas;"Plaza Cataluña
1,5 km"
369;Atracciones turísticas destacadas;"La Pedrera
1,5 km"
369;Atracciones turísticas destacadas;"Museo Picasso
1,6 km"
369;Atracciones turísticas destacadas;"Zoo de Barcelona
1,6 km"
369;Atracciones turísticas destacadas;"Agbar Tower
1,7 km"
369;Atracciones turísticas destacadas;"Plaza Real
2,4 km"
369;Atracciones turísticas destacadas;"Aquarium de Barcelona
2,7 km"
369;Atracciones turísticas destacadas;"Parque Güell
2,9 km"
369;Atracciones turísticas destacadas;"Fuente Mágica de Montjuïc
3,8 km"
369;Atracciones turísticas destacadas;"Montjuïc
4,6 km"
369;Playas en la zona;"Platja del Somorrostro
2,7 km"
369;Playas en la zona;"Platja de la Nova Icària
2,8 km"
369;Playas en la zona;"Platja de la Barceloneta
2,9 km"
369;Playas en la zona;"Platja de Sant Miquel
2,9 km"
369;Playas en la zona;"Platja del Bogatell
3,1 km"
369;Transporte público;"MetroEstación de metro Tetuán
300 m"
369;Transporte público;"MetroEstación de metro Girona
500 m"
369;Transporte público;"TrenEstación del Norte
800 m"
369;Transporte público;"TrenEstación de tren de Arc de Triomf
750 m"
369;Transporte público;"AutobúsBarcelona (rda. Universitat, 33)
1,5 km"
369;Transporte público;"Autobúspl. de Catalunya - Bergara
1,6 km"
369;Aeropuertos más cercanos;"Aeropuerto de Barcelona - El Prat
14 km"
369;Aeropuertos más cercanos;"Aeropuerto de Girona - Costa Brava
92 km"
370;¿Qué hay cerca?;"Parc de la Marquesa
550 m"
370;¿Qué hay cerca?;"Museo del FC Barcelona
700 m"
370;¿Qué hay cerca?;"Jardins pl. Sol de Baix
1 km"
370;¿Qué hay cerca?;"Jardins de la Rambla de Sants
1,3 km"
370;¿Qué hay cerca?;"Fundación Arranz-Bravo
1,6 km"
370;¿Qué hay cerca?;"Parc de Can Rigal
1,6 km"
370;¿Qué hay cerca?;"Jardins de Clara Campoamor
1,6 km"
370;¿Qué hay cerca?;"Jardins de Maria Dolors Bargalló
1,6 km"
370;¿Qué hay cerca?;"Güell Pavilions
1,7 km"
370;¿Qué hay cerca?;"Jardins Torre Girona
1,8 km"
370;Restaurantes y cafeterías;"Cafetería/barEnjoy
8 m"
370;Restaurantes y cafeterías;"RestauranteFrankfurt La Llesca
50 m"
370;Restaurantes y cafeterías;"RestauranteRestaurante El Cargolet Picant
100 m"
370;Atracciones turísticas destacadas;"Plaza de España
2,5 km"
370;Atracciones turísticas destacadas;"Fuente Mágica de Montjuïc
2,9 km"
370;Atracciones turísticas destacadas;"Plaza Europa
2,9 km"
370;Atracciones turísticas destacadas;"La Pedrera
4,2 km"
370;Atracciones turísticas destacadas;"Casa Batlló
4,5 km"
370;Atracciones turísticas destacadas;"Plaza Cataluña
4,7 km"
370;Atracciones turísticas destacadas;"Plaza Real
5 km"
370;Atracciones turísticas destacadas;"Montjuïc
5 km"
370;Atracciones turísticas destacadas;"Museo Picasso
5 km"
370;Atracciones turísticas destacadas;"Parque Güell
5 km"
370;Playas en la zona;"Platja de la Barceloneta
6 km"
370;Playas en la zona;"Platja de Sant Miquel
6 km"
370;Playas en la zona;"Platja del Somorrostro
6 km"
370;Playas en la zona;"Platja de Sant Sebastià
7 km"
370;Playas en la zona;"Platja de la Nova Icària
7 km"
370;Transporte público;"MetroEstación de metro Collblanc
500 m"
370;Transporte público;"MetroEstación de metro Badal
700 m"
370;Transporte público;"AutobúsSanta Eulàlia-Cultura
1,9 km"
370;Transporte público;"AutobúsRosalía de Castro - av. del Carrilet
1,6 km"
370;Transporte público;"TrenEstación de tren de Sants
1,7 km"
370;Transporte público;"TrenEstación de Florida
1,7 km"
370;Aeropuertos más cercanos;"Aeropuerto de Barcelona - El Prat
9 km"
370;Aeropuertos más cercanos;"Aeropuerto de Girona - Costa Brava
97 km"
370;Aeropuertos más cercanos;"Aeropuerto de Reus
97 km"
371;¿Qué hay cerca?;"Mare de Déu de la Mercè
150 m"
371;¿Qué hay cerca?;"Museo de Cera de Barcelona
200 m"
371;¿Qué hay cerca?;"Park Güell - Antonio Gaudì, Barcellona
300 m"
371;¿Qué hay cerca?;"Columnas del Templo de Augusto
300 m"
371;¿Qué hay cerca?;"Plaza Real
350 m"
371;¿Qué hay cerca?;"Arts Santa Mònica
400 m"
371;¿Qué hay cerca?;"Museo Marítimo
400 m"
371;¿Qué hay cerca?;"Güell Palace
550 m"
371;¿Qué hay cerca?;"Plaza de Sant Jaume
600 m"
371;¿Qué hay cerca?;"Park Güell
700 m"
371;Restaurantes y cafeterías;"RestauranteDolc de Llet
3 m"
371;Restaurantes y cafeterías;"RestauranteMargarita Blue
2 m"
371;Restaurantes y cafeterías;"RestauranteFederal
50 m"
371;Atracciones turísticas destacadas;"Museo Picasso
950 m"
371;Atracciones turísticas destacadas;"Aquarium de Barcelona
1,1 km"
371;Atracciones turísticas destacadas;"Plaza Cataluña
1,3 km"
371;Atracciones turísticas destacadas;"Zoo de Barcelona
1,5 km"
371;Atracciones turísticas destacadas;"Arco del Triunfo
1,7 km"
371;Atracciones turísticas destacadas;"Casa Batlló
2,1 km"
371;Atracciones turísticas destacadas;"Montjuïc
2,4 km"
371;Atracciones turísticas destacadas;"Castillo de Montjuïc
2,4 km"
371;Atracciones turísticas destacadas;"La Pedrera
2,5 km"
371;Atracciones turísticas destacadas;"Fuente Mágica de Montjuïc
2,7 km"
371;Playas en la zona;"Platja de Sant Miquel
1,8 km"
371;Playas en la zona;"Platja de la Barceloneta
1,8 km"
371;Playas en la zona;"Platja de Sant Sebastià
1,8 km"
371;Playas en la zona;"Platja del Somorrostro
1,8 km"
371;Playas en la zona;"Platja de la Nova Icària
2,5 km"
371;Transporte público;"MetroEstación de metro Drassanes
400 m"
371;Transporte público;"MetroEstación de metro Liceu
650 m"
371;Transporte público;"TrenBarcelona - Estación de Francia
1,1 km"
371;Transporte público;"Autobúspl. de Catalunya - Bergara
1,3 km"
371;Transporte público;"TrenEstación FGC Plaza de Cataluña
1,4 km"
371;Transporte público;"AutobúsBarcelona (rda. Universitat, 33)
1,5 km"
371;Aeropuertos más cercanos;"Aeropuerto de Barcelona - El Prat
11 km"
371;Aeropuertos más cercanos;"Aeropuerto de Girona - Costa Brava
95 km"
371;Aeropuertos más cercanos;"Aeropuerto de Reus
99 km"
372;¿Qué hay cerca?;"Templo Neoclasico
300 m"
372;¿Qué hay cerca?;"Playcasp
350 m"
372;¿Qué hay cerca?;"Jardins Jaume Perich
450 m"
372;¿Qué hay cerca?;"Casa Calvet
800 m"
372;¿Qué hay cerca?;"Arco del Triunfo
800 m"
372;¿Qué hay cerca?;"Palau de Justícia
950 m"
372;¿Qué hay cerca?;"Casa Lleó Morera
1,1 km"
372;¿Qué hay cerca?;"Parque de la Ciutadella
1,2 km"
372;¿Qué hay cerca?;"Casa Batlló
1,2 km"
372;¿Qué hay cerca?;"Casa Ametller
1,3 km"
372;Restaurantes y cafeterías;"RestauranteCan Vador
m"
372;Restaurantes y cafeterías;"RestauranteLos Platitos
40 m"
372;Restaurantes y cafeterías;"RestauranteArte Bar
50 m"
372;Atracciones turísticas destacadas;"Plaza Cataluña
1,5 km"
372;Atracciones turísticas destacadas;"La Pedrera
1,5 km"
372;Atracciones turísticas destacadas;"Museo Picasso
1,6 km"
372;Atracciones turísticas destacadas;"Zoo de Barcelona
1,7 km"
372;Atracciones turísticas destacadas;"Agbar Tower
1,7 km"
372;Atracciones turísticas destacadas;"Plaza Real
2,3 km"
372;Atracciones turísticas destacadas;"Aquarium de Barcelona
2,8 km"
372;Atracciones turísticas destacadas;"Parque Güell
2,9 km"
372;Atracciones turísticas destacadas;"Fuente Mágica de Montjuïc
3,8 km"
372;Atracciones turísticas destacadas;"Montjuïc
4,6 km"
372;Playas en la zona;"Platja del Somorrostro
2,7 km"
372;Playas en la zona;"Platja de la Nova Icària
2,8 km"
372;Playas en la zona;"Platja de la Barceloneta
2,9 km"
372;Playas en la zona;"Platja de Sant Miquel
2,9 km"
372;Playas en la zona;"Platja del Bogatell
3,1 km"
372;Transporte público;"MetroEstación de metro Tetuán
300 m"
372;Transporte público;"MetroEstación de metro Girona
450 m"
372;Transporte público;"TrenEstación del Norte
800 m"
372;Transporte público;"TrenEstación de tren de Arc de Triomf
750 m"
372;Transporte público;"AutobúsBarcelona (rda. Universitat, 33)
1,4 km"
372;Transporte público;"Autobúspl. de Catalunya - Bergara
1,6 km"
372;Aeropuertos más cercanos;"Aeropuerto de Barcelona - El Prat
14 km"
372;Aeropuertos más cercanos;"Aeropuerto de Girona - Costa Brava
92 km"
373;¿Qué hay cerca?;"Am & Gt Group
350 m"
373;¿Qué hay cerca?;"Palacete del Marqués de Alella
400 m"
373;¿Qué hay cerca?;"Placeta de Joan Brossa
600 m"
373;¿Qué hay cerca?;"Parque Turó
850 m"
373;¿Qué hay cerca?;"Villa Urania Patr
900 m"
373;¿Qué hay cerca?;"La Pedrera
1,1 km"
373;¿Qué hay cerca?;"Plaza del Sol
1,1 km"
373;¿Qué hay cerca?;"Mila House
1,1 km"
373;¿Qué hay cerca?;"Casa Vicens
1,2 km"
373;¿Qué hay cerca?;"Jardins de Joan Altisent
1,3 km"
373;Restaurantes y cafeterías;"RestauranteMilk
20 m"
373;Restaurantes y cafeterías;"Cafetería/barEsencia
20 m"
373;Restaurantes y cafeterías;"RestauranteTwice Bar
30 m"
373;Atracciones turísticas destacadas;"Casa Batlló
1,5 km"
373;Atracciones turísticas destacadas;"Plaza Cataluña
2,1 km"
373;Atracciones turísticas destacadas;"Parque Güell
2,6 km"
373;Atracciones turísticas destacadas;"Plaza de España
2,9 km"
373;Atracciones turísticas destacadas;"Plaza Real
3 km"
373;Atracciones turísticas destacadas;"Arco del Triunfo
3 km"
373;Atracciones turísticas destacadas;"Museo Picasso
3,3 km"
373;Atracciones turísticas destacadas;"Fuente Mágica de Montjuïc
3,4 km"
373;Atracciones turísticas destacadas;"Museo del FC Barcelona
3,5 km"
373;Atracciones turísticas destacadas;"Montjuïc
4,7 km"
373;Playas en la zona;"Platja de Sant Miquel
4,6 km"
373;Playas en la zona;"Platja del Somorrostro
4,7 km"
373;Playas en la zona;"Platja de la Barceloneta
4,7 km"
373;Playas en la zona;"Platja de Sant Sebastià
4,7 km"
373;Playas en la zona;"Platja de la Nova Icària
5 km"
373;Transporte público;"MetroGràcia
650 m"
373;Transporte público;"TrenFGC - Gràcia
700 m"
373;Transporte público;"MetroProvença
750 m"
373;Transporte público;"TrenFGC - Plaça Molina
850 m"
373;Transporte público;"AutobúsGran Via - Comte Borrell
2,1 km"
373;Transporte público;"AutobúsBarcelona (rda. Universitat, 33)
1,9 km"
373;Aeropuertos más cercanos;"Aeropuerto de Barcelona - El Prat
12 km"
373;Aeropuertos más cercanos;"Aeropuerto de Girona - Costa Brava
94 km"
373;Aeropuertos más cercanos;"Aeropuerto de Reus
99 km"
374;¿Qué hay cerca?;"Jardins Jaume Perich
50 m"
374;¿Qué hay cerca?;"Templo Neoclasico
300 m"
374;¿Qué hay cerca?;"Casa Calvet
350 m"
